listing_id,reviewer_id,rating
8663101,71441917,4
8663101,10174739,3
8663101,74496562,5
8663101,21451191,5
8663101,9597920,5
8663101,97810661,2
8663101,60250171,3
8663101,34851982,3
8663101,22694661,4
8663101,35916714,5
8663101,46674101,4
8663101,21570723,5
8663101,117393486,4
8663101,35044221,5
8663101,86929261,3
8663101,36603140,4
8663101,31873061,4
8663101,23741073,2
8663101,2507134,5
8663101,34196007,5
8663101,77991596,5
8663101,106951107,5
8663101,46488823,3
8663101,11444780,4
8663101,60430728,5
8663101,96222573,5
8663101,45562621,4
8663101,99650431,5
8663101,72106949,4
8663101,89703332,2
29013,182960,5
29013,193904,5
29013,134776,5
29013,272285,4
29013,683723,4
29013,736682,5
29013,1028048,5
29013,814620,5
29013,956218,5
29013,1259885,5
29013,1385395,5
29013,1750429,5
29013,2352092,5
29013,2327800,3
29013,1869680,2
29013,2188913,5
29013,2764142,4
29013,2769975,4
29013,3151310,4
29013,3389370,4
29013,353222,4
29013,3716712,5
29013,4015805,5
29013,788938,4
29013,3869981,4
29013,3825027,5
29013,4260506,3
29013,5386929,2
29013,6115812,5
29013,5623472,3
29013,5503463,4
29013,3100131,4
29013,6211047,5
29013,7945075,5
29013,115161,5
29013,14742969,4
29013,20443292,5
29013,17415047,5
29013,12207889,3
29013,27978878,5
29013,32457078,3
29013,8845003,5
29013,13677999,5
29013,49531520,3
29013,54558502,5
29013,30707517,4
29013,52548914,2
29013,6227934,5
29013,91842538,5
29013,20224000,5
29013,35139910,5
29013,45898946,4
16082515,38687468,5
16082515,90259811,5
16082515,43877769,5
16082515,33141759,4
16082515,10318424,3
16082515,2969875,3
16082515,73225723,3
16082515,92319656,5
16082515,28988664,5
16082515,61021809,5
16082515,152386,5
16082515,24266043,3
16082515,21239009,5
16082515,108447465,5
16082515,56302520,4
16082515,10097281,2
16082515,116494613,3
16082515,21569944,4
16082515,18403142,4
16082515,119793053,5
16082515,945679,3
16082515,7805618,5
16082515,73280922,5
16082515,138042161,5
16082515,24107860,3
7025113,15227367,5
7025113,33218260,5
7025113,8800676,3
7025113,70777984,5
7025113,7841177,5
7025113,114477652,5
8079894,44273435,5
8079894,49885917,4
8079894,49791987,5
8079894,50934956,3
8079894,34382687,4
8079894,7322495,5
8079894,26158879,4
8079894,17565375,5
8079894,23215237,5
8079894,18946702,4
8079894,27446456,4
8079894,17327474,5
8079894,68297651,4
8079894,28003064,5
8079894,50203242,4
8079894,38977956,3
8079894,68431878,5
8079894,44121106,5
8079894,68936462,2
8079894,64240225,3
8079894,47963276,4
8079894,54891577,5
8079894,12868091,4
8079894,74387773,4
8079894,46336374,5
8079894,70719267,4
8079894,83533426,5
8079894,35989501,4
8079894,38127916,5
8079894,48805179,4
8079894,68464050,5
8079894,83166277,4
8079894,54999321,2
8079894,80587775,5
8079894,70369003,3
8079894,65163055,2
8079894,65375474,4
8079894,94372591,5
8079894,14898,5
8079894,82189468,5
8079894,46078437,4
8079894,27029825,2
8079894,6065004,4
8079894,12993699,5
8079894,11296499,2
8079894,44666738,2
8079894,17399205,5
8079894,2759809,3
8079894,17523411,4
8079894,45428419,5
8079894,57148807,5
8079894,89534119,2
8079894,87283124,3
8079894,39304361,5
8079894,115690064,5
8079894,857539,5
8079894,117351070,4
8079894,87788457,5
8079894,115365913,3
8079894,26862736,3
8079894,27103909,3
8079894,66922214,5
8079894,100649023,3
8079894,116091733,4
8079894,25306452,3
8079894,1741672,3
8079894,32221988,2
8079894,112158194,4
8079894,115383178,5
8079894,125039481,3
8079894,2123610,4
8079894,116557169,1
8079894,38781075,5
8079894,10094048,2
8079894,123277889,3
8079894,36892157,1
74240,440369,4
74240,482018,5
74240,982171,5
74240,1144546,3
74240,1184266,4
74240,1378330,3
74240,1778631,3
74240,1975604,5
74240,2028819,3
74240,1581332,5
74240,2706833,4
74240,3190724,3
74240,3806191,4
74240,120844,5
74240,447901,5
74240,1912218,4
74240,8808880,4
74240,12263258,3
74240,5761384,3
74240,12319683,4
74240,13968732,5
74240,12062038,3
74240,932095,5
74240,370985,5
74240,5243232,4
74240,11429191,4
74240,2765864,4
74240,86716,4
74240,25100116,3
74240,24875999,4
74240,9584686,5
74240,1707079,4
74240,27043106,5
74240,27369654,5
74240,5775215,4
74240,1409364,4
74240,17355522,4
74240,523320,4
74240,12240903,5
74240,21806546,5
74240,903751,4
74240,33457718,3
74240,597047,5
74240,2649,4
74240,48356222,5
74240,13367242,2
74240,11280852,1
74240,3638177,1
74240,3285956,5
74240,3898384,5
74240,10833274,3
74240,5374178,1
74240,307268,4
74240,12010051,3
14960623,94632512,4
14960623,80842059,5
14960623,25489432,5
14960623,64628055,4
14960623,43191640,5
14960623,6654400,5
14960623,10936029,5
14960623,6578738,5
14960623,1772669,5
14960623,24754722,5
14960623,25862176,5
14960623,9252338,3
14960623,25526871,5
14960623,38834473,5
14960623,122788500,5
14960623,9894915,4
14960623,40048653,4
14960623,69566961,4
14960623,130028074,5
14960623,130416810,3
14960623,21318619,3
14960623,133646077,3
14960623,87008484,3
14960623,110123807,3
14960623,59370586,4
14960623,136582724,4
14960623,136711148,5
14960623,50584912,5
14960623,118436005,4
14960623,140476442,4
14960623,57712769,5
14960623,108964889,4
10337920,34495216,1
10337920,58953280,5
6973159,29609050,5
18077983,6667930,1
18077983,32964571,5
18077983,139763193,3
18077983,1344090,5
18077983,66752502,5
7454378,40193127,1
7454378,34070914,5
7454378,28836042,5
7454378,23390525,3
7454378,48178334,3
7454378,31687006,5
7454378,23671475,1
7454378,66678388,5
7454378,73087326,5
7454378,97834566,5
7454378,64325504,5
7454378,11465428,4
7454378,57050496,5
7454378,94027949,3
7454378,24526806,5
7454378,102042058,5
7454378,21746429,5
7454378,79231217,3
7454378,5289757,5
7454378,61674249,3
7454378,137352230,3
11243074,59367565,4
11243074,446770,5
11243074,21068556,4
11243074,12333972,3
11243074,62261881,5
11243074,60552031,4
11243074,60076641,3
11243074,58306617,5
11243074,1771134,4
11243074,58551164,2
11243074,54896803,4
11243074,53851965,3
11243074,62561111,4
11243074,22968291,4
11243074,61627292,5
11243074,23542053,2
11243074,32692006,4
11243074,37604844,2
11243074,69075047,5
11243074,41268776,3
11243074,83005895,4
11243074,64428027,4
11243074,275445,4
11243074,9078726,4
11243074,60354823,2
11243074,53368302,5
11243074,94183614,5
11243074,46629285,3
11243074,5187876,5
11243074,88747933,2
11243074,119366355,5
11243074,71422413,4
11243074,116324017,2
11243074,90645887,4
11243074,19411773,5
11243074,52082840,5
11243074,125843854,5
11243074,67438833,5
11243074,30521004,2
11243074,93270107,2
11243074,15804412,3
14341121,80769688,5
14341121,96842998,4
14341121,99707306,4
14341121,97299092,5
14341121,35548221,5
14341121,93717304,3
14341121,101405156,3
14341121,96966870,3
14341121,107920699,5
14341121,90957429,3
14341121,3011528,4
14341121,3035084,5
14341121,125967761,3
14341121,122907365,4
14341121,126934789,3
14341121,126934789,3
14341121,2637310,4
14341121,129164283,5
14341121,122897530,5
14341121,84737481,4
14341121,84159131,3
14341121,137139352,5
14341121,57136126,3
14341121,8521621,4
14341121,4774034,3
14341121,141241490,3
14341121,134785258,4
14341121,5734836,5
14341121,13567593,5
14341121,146759104,5
20183883,18843349,4
20183883,143992910,4
20183883,81766928,3
20183883,90747230,4
20183883,108283482,5
3654480,18865115,4
3654480,21409434,4
3654480,31299151,4
3654480,11115864,4
3654480,10932081,4
3654480,51047139,3
15128745,53728137,3
15128745,40625403,5
15128745,76449175,3
15128745,103694164,5
15128745,34279604,5
15128745,67373865,3
15128745,4482369,4
15128745,16871769,3
15128745,89580682,3
15128745,43346976,5
15128745,21145307,5
15128745,3475327,3
15128745,70359647,5
15128745,7721995,5
15128745,37350604,5
15128745,37901979,5
15128745,83172541,3
15128745,8075521,5
15128745,94914652,5
15128745,97710162,3
15128745,42134402,4
15128745,16381471,3
15128745,124741811,5
15128745,42770320,5
15128745,31715978,3
15128745,117175405,5
15128745,66199411,5
15128745,36259878,5
15128745,22025105,5
15128745,14350816,5
15128745,78016374,5
15128745,117174080,4
15128745,97862663,5
15128745,28275904,3
15128745,132554939,5
15128745,103884113,3
15128745,63639468,4
15128745,5850500,5
15128745,109999405,5
15128745,63639468,4
15128745,126595101,5
15128745,6670029,5
15128745,122628413,5
15128745,68359867,5
15128745,13734636,5
15128745,45627126,5
15128745,37727279,5
15128745,144544524,5
15128745,2724684,4
15128745,29482637,5
8192443,43681513,5
8192443,23465433,3
8192443,44060541,5
8192443,14676096,3
8192443,7946367,3
8192443,45701258,5
8192443,46514143,3
8192443,60327177,5
8192443,62274713,3
8192443,5948294,5
8192443,62456545,2
8192443,53438389,3
8192443,9988647,5
8192443,8357145,5
8192443,29429128,5
8192443,9198297,5
8192443,7339923,2
8192443,23922298,2
8192443,42854167,5
8192443,33218134,5
8192443,81442587,2
8192443,73222932,3
8192443,24380826,5
8192443,1900756,3
8192443,5938540,3
8192443,87537648,5
8192443,9131922,4
8192443,63127639,5
8192443,89664365,5
8192443,93608109,5
8192443,9354079,2
8192443,1161479,2
8192443,103271428,3
8192443,97154656,3
8192443,42122965,5
8192443,92950483,5
8192443,14964795,5
8192443,59610399,3
8192443,6408516,4
8192443,6906517,3
8192443,94935194,5
8192443,6980230,5
8192443,111639200,5
8192443,65375748,5
8192443,21408544,5
8192443,122271234,5
8192443,71698648,3
8192443,99009160,5
8192443,67331597,2
8192443,76536036,3
8192443,54073467,5
8192443,49803637,3
8192443,15853615,5
8192443,72457638,5
8192443,126618696,3
8192443,105513478,3
8192443,116248739,2
8192443,69665722,2
8192443,127239213,3
8192443,35736143,5
1466552,7458683,4
1466552,3661578,4
1466552,11855594,4
1466552,2566182,5
1466552,140822,4
1466552,11761593,5
1466552,20604806,3
1466552,26154354,5
1466552,22330135,4
1466552,27665753,4
1466552,29519362,4
1466552,30617999,5
1466552,43183127,5
1466552,48962434,4
1466552,43421316,5
1466552,56290597,3
1466552,43892537,3
1466552,18986129,5
1466552,109780225,3
1466552,72508396,4
1466552,2826349,5
1466552,43897457,4
1466552,113975746,2
1466552,91469109,4
1466552,134283750,3
1466552,133270605,3
7544340,9093995,5
7544340,49036179,4
7544340,74175863,4
7544340,7006207,3
2595,50679,2
2595,53267,3
2595,38960,5
2595,71130,5
2595,117113,4
2595,1783688,4
2595,1870771,5
2595,2124102,4
2595,496053,3
2595,13685934,4
2595,10781357,3
2595,4212558,3
2595,13460520,3
2595,16584002,2
2595,27436102,4
2595,6429364,3
2595,12146524,3
2595,12885233,3
2595,18636130,4
2595,16512817,5
2595,134977148,3
2595,81450805,2
15524161,97833941,5
15524161,50211989,5
15524161,42744923,5
15524161,42744923,5
15524161,43469706,5
15524161,80451634,3
15524161,102645234,2
15524161,83131833,3
814327,3458527,3
814327,17767716,4
814327,20788935,3
814327,1460346,2
814327,7792120,5
814327,20697177,5
814327,22968827,5
814327,23128384,5
814327,22457936,4
814327,824080,5
814327,22948539,5
814327,16058622,5
814327,14270001,5
814327,12662821,4
814327,23009953,5
814327,25239941,5
814327,22671732,5
814327,30031536,2
814327,31073194,5
814327,33004349,5
814327,27338736,3
814327,6292267,2
814327,32778009,4
814327,3734178,3
814327,22670201,5
814327,2525759,4
814327,27753879,5
814327,41773442,3
814327,13111038,3
814327,37675221,5
814327,49352270,5
814327,11951664,5
814327,412981,4
814327,67304096,5
814327,45244929,3
814327,9771228,5
814327,76569594,2
814327,16952,4
814327,52903532,5
814327,57324672,5
814327,80953236,2
814327,37917211,5
814327,69174843,5
814327,71535149,3
814327,49768270,4
814327,93247290,5
814327,38384577,5
814327,87357185,2
814327,2843368,5
814327,13815560,5
814327,73638082,5
814327,11635508,5
814327,12503239,4
814327,44017284,1
814327,8630253,5
814327,2843368,5
814327,46808057,5
814327,105046,3
814327,92440292,5
814327,128887539,5
814327,102119621,4
6919971,82642617,4
9256737,85474509,4
9256737,7318179,5
540057,1601740,4
540057,1688955,5
540057,820775,4
540057,4326880,4
540057,5490981,5
540057,5611783,4
540057,12247793,4
540057,17526863,1
540057,14583082,5
540057,21936449,4
540057,6089958,5
540057,13598183,5
540057,22898898,4
540057,1380831,4
540057,26861217,2
540057,15358706,4
540057,2174807,4
540057,7593806,4
540057,4496797,4
540057,26843122,4
540057,36141869,5
540057,25555108,4
540057,32712174,4
540057,23392671,3
540057,3183620,4
540057,10892072,1
540057,37761954,2
540057,28293317,3
540057,6122335,5
540057,46307792,4
540057,15721566,4
540057,27443228,4
540057,37122103,4
540057,62733368,4
540057,14807668,4
540057,81341749,3
540057,38002402,3
540057,26088724,4
540057,88379348,2
540057,74880982,4
540057,45024834,5
540057,4470914,4
540057,28697161,2
540057,27623713,4
540057,6835495,5
540057,74209798,5
540057,19041383,5
20439257,105136169,4
20439257,146555524,4
20439257,23421518,5
20439257,146943161,4
20439257,60681724,4
20439257,137038417,4
20439257,118468176,3
20439257,5650446,4
20439257,145927499,4
20439257,50953676,3
20625403,42862106,4
16154699,16199331,3
16154699,10024412,4
16154699,6620472,3
16154699,78694735,4
16154699,10024412,3
16154699,119957060,5
16154699,57204781,5
16154699,88949001,2
16154699,18138333,3
16154699,86202006,4
16154699,27177009,5
16154699,115837467,3
16154699,111467462,4
16154699,39914617,4
16154699,98833929,3
16154699,70422774,3
16154699,129587576,4
16154699,98350883,2
16154699,30913143,4
16154699,126041585,4
16154699,126060580,5
16154699,117814482,3
16154699,21349380,3
16154699,111934904,3
16154699,56606172,2
16154699,117073930,5
16154699,63491585,5
16154699,30848490,2
16154699,136918376,5
16154699,18105537,2
16154699,56177279,2
16154699,79789781,2
16154699,71356282,3
16154699,82577285,5
188803,13672203,4
11657888,7695941,4
11657888,62843625,5
11657888,28329727,5
11657888,14042849,5
11657888,47295664,5
11657888,6122051,5
11657888,38598194,2
11657888,70070366,4
11657888,72391008,4
11657888,62554719,4
11657888,75025460,5
11657888,9260637,2
11657888,53194177,3
11657888,67355634,4
11657888,20652950,5
11657888,22673982,5
11657888,37775715,5
11657888,68833909,3
11657888,36791686,4
11657888,32856690,5
11657888,323306,2
11657888,63319173,5
11657888,37243746,5
11657888,13745804,2
11657888,30118895,5
11657888,88828913,5
11657888,66129861,5
11657888,71856505,4
11657888,15117638,5
11657888,23838868,5
11657888,11436074,4
11657888,56620911,3
11657888,91188637,4
11657888,95972331,2
11657888,39679631,4
11657888,20303993,2
11657888,56555151,3
11657888,12404297,5
11657888,9315691,5
11657888,51462287,5
11657888,7820824,5
11657888,100172968,3
11657888,72464762,5
11657888,29692959,3
11657888,105499000,5
11657888,66789487,5
11657888,62539117,5
11657888,2048954,2
11657888,108868769,5
11657888,58799199,5
11657888,12163458,5
11657888,49066568,5
11657888,72171899,5
11657888,101105998,5
11657888,110347478,5
11657888,70585943,5
11657888,7873959,5
11657888,63819512,3
11657888,112896180,4
11657888,19311356,5
11657888,30362634,3
11657888,107458421,3
11657888,16838708,5
11657888,112500416,5
11657888,72896191,5
11657888,115359047,5
11657888,89609450,5
11657888,47860741,5
11657888,118245332,5
11657888,35134030,5
11657888,106399641,5
11657888,70988138,5
11657888,118063442,3
11657888,61273420,5
11657888,71209784,5
11657888,4998081,5
11657888,59818994,3
11657888,49205597,5
11657888,100269124,5
11657888,42971226,5
11657888,122900743,5
11657888,12912722,5
11657888,14436101,5
11657888,1319805,3
11657888,121078225,3
11657888,35591514,5
11657888,27063591,5
11657888,53826951,5
11657888,24175382,2
11657888,108035718,5
11657888,31923777,3
11657888,80581390,5
11657888,44035311,5
11657888,73639748,3
11657888,82869186,5
11657888,32608639,5
11657888,131379306,5
11657888,31872769,3
11657888,43359997,5
11657888,33520100,3
11657888,9972221,4
11657888,96731810,5
11657888,133438559,4
11657888,86553565,5
11657888,78129867,4
11657888,131165403,3
11657888,65138657,3
11657888,9977639,5
11657888,125364630,3
11657888,104406603,5
11657888,138680556,5
11657888,139941363,5
11657888,127767,3
11657888,137905562,5
11657888,35883539,3
11657888,19539906,4
11657888,7596982,5
11657888,1964836,5
11657888,69110920,4
11657888,128238059,5
11657888,105873853,4
11657888,18902169,5
11657888,79673587,5
11657888,126324841,3
11657888,59769874,5
11657888,81519498,4
11657888,143841799,5
11657888,99474236,3
11657888,63532248,5
11657888,2453278,5
11657888,6026189,5
11657888,147108414,3
11657888,65769830,5
11657888,23367640,5
11657888,144872006,5
11657888,49366031,3
11657888,47367262,3
11657888,123404751,5
11657888,21037222,5
11657888,150794494,5
11657888,20169823,5
11657888,144404243,5
11657888,80103096,5
9669305,4535300,4
9669305,7893851,4
9669305,35571570,2
7912513,9303816,4
7912513,25968371,5
7912513,28703918,4
7912513,28703918,4
7912513,62705238,5
13239693,25367392,4
13239693,31366723,4
13239693,34745873,3
13239693,30612112,4
13239693,20768535,3
13239693,2545412,4
13239693,25690761,4
13239693,85506046,4
13239693,27766781,5
13239693,23303345,5
13239693,9006302,3
13239693,46031952,3
19931400,112547418,1
19931400,124703441,5
19931400,16396513,4
20453302,98133334,3
19500920,50336244,5
18541736,133246215,5
13821045,79339563,5
13821045,82854033,4
13821045,658299,3
13821045,65373855,4
13821045,102586415,5
13821045,99191628,4
13821045,86305655,5
13821045,105877050,2
13821045,94387646,5
13821045,48237336,5
13821045,63436490,5
13821045,74453794,5
13821045,99856932,5
13821045,30937523,2
13821045,91565263,5
13821045,25117071,3
13821045,96701797,5
13821045,120455780,3
13821045,38713524,5
13821045,118993617,3
13821045,25127103,5
13821045,121582257,2
13821045,125687587,5
13821045,38592665,2
13821045,128551479,1
13821045,60266003,5
13821045,147602132,5
18077040,54164437,5
18077040,115380575,5
16243853,17178354,3
16243853,45680894,4
16243853,113563074,5
16243853,69494085,4
16243853,40574152,5
16243853,20663488,4
16243853,48347077,5
16243853,30097288,5
16243853,63814353,2
16243853,5264081,4
16243853,4050247,5
16243853,5298110,5
13800652,63632969,3
13800652,81282805,3
13800652,82665914,5
9450180,48725828,3
9450180,148485098,5
9450180,61565342,3
9837051,62660258,1
9837051,60889826,1
9837051,1538077,4
9837051,53113789,5
9837051,21766460,4
9837051,10308846,3
9837051,329343,3
9837051,105308282,2
9837051,9467697,5
9837051,27753042,5
9837051,129431885,4
9837051,2167142,5
8547630,2611348,3
8547630,37086527,3
8547630,11434884,3
8547630,45071947,4
8547630,50696752,4
8547630,66326527,5
8547630,649876,5
8547630,52175286,5
8547630,67521579,5
8547630,59079132,4
8547630,34850941,5
8547630,14247936,3
8547630,14575754,3
12053021,21496282,5
12053021,49511227,4
12053021,20781175,4
12053021,9306969,3
12053021,43458816,4
12053021,66832755,5
12053021,26701908,3
12053021,13219836,5
12053021,35337646,4
12053021,23793986,4
12053021,83402494,5
12053021,35686427,4
12053021,39106156,2
12053021,281202,3
12053021,12232991,5
12053021,33316067,4
12053021,25116169,3
12053021,43724009,1
12053021,33487655,5
12053021,63779,4
12053021,4333591,2
12053021,36562610,5
12053021,17288948,5
12053021,101879301,5
12053021,12239559,3
12053021,31320069,3
12053021,83951570,4
12053021,38589474,4
12053021,117519203,3
12053021,108216499,5
12053021,63975846,5
12053021,105489228,4
12053021,120036211,3
12053021,1787913,3
12053021,20984244,3
12053021,124859238,3
12053021,111310702,3
12053021,7548977,2
12053021,1703325,5
12053021,33265614,5
12053021,27520224,2
12053021,83614129,5
12053021,20462750,4
12053021,9746270,3
12053021,657143,4
12053021,49445659,4
14915590,8719939,3
14915590,74505492,5
14915590,45215065,4
14915590,37677432,5
14915590,26300565,5
14915590,9407221,5
14915590,118121761,5
14915590,13954138,5
14915590,57337996,3
14915590,141220707,5
14915590,95663970,5
14915590,9407221,5
14915590,83291709,5
14915590,63017445,5
14915590,6444904,3
14915590,14442578,5
14915590,3069072,5
10996466,102060684,4
433060,2279493,5
433060,2275643,5
433060,378325,5
433060,2192074,4
433060,3078073,5
433060,3274608,5
433060,3056542,2
433060,3376237,3
433060,2073148,5
433060,4435277,5
433060,4340535,5
433060,1963743,5
433060,304461,5
433060,5120754,5
433060,5778766,5
433060,5972819,5
433060,7322195,5
433060,4340535,5
433060,7839058,5
433060,2796043,5
433060,9431325,5
433060,12057705,2
433060,10385087,3
433060,12091102,2
433060,5418141,5
433060,378913,5
433060,1375219,5
433060,16731093,5
433060,16174345,5
433060,221593,5
433060,12053136,5
433060,24196763,3
433060,11442886,5
433060,25242949,5
433060,12412112,2
433060,10036046,5
433060,31961651,3
433060,29679210,4
433060,29948545,2
433060,5395888,4
433060,11374225,4
433060,35695337,4
433060,3472687,4
433060,3811992,5
433060,56906259,5
433060,57249508,5
433060,57842887,5
433060,47191960,5
433060,66658398,1
433060,17963056,4
433060,15430723,5
433060,40785242,5
433060,15001693,4
433060,60311006,5
433060,13599232,5
433060,65779178,4
433060,67312471,4
433060,66937683,5
433060,1589738,3
8443516,44279523,5
10719039,18060746,4
10200715,28980768,5
10200715,9251916,4
10200715,30864336,3
10200715,33684013,4
10200715,82638174,4
10200715,30450108,4
10200715,89445,3
10200715,34810733,4
10200715,35736487,3
10200715,35736487,5
10200715,25746311,4
16164934,6176681,3
16164934,14332064,2
16164934,99420259,5
16164934,6242289,5
16164934,54632111,5
16164934,19584175,3
16164934,61149237,3
16164934,136381317,5
16164934,28222079,5
16164934,94042048,3
16164934,11255553,1
19312560,123515109,3
19312560,2744866,2
12502633,623963,3
12502633,3069933,4
12502633,67634013,5
12502633,28291488,5
12502633,43046859,4
12502633,67270000,4
12502633,8012323,3
12502633,55812896,4
12502633,19341121,4
12502633,32006357,5
12502633,22343349,3
12502633,9692875,4
12502633,65938165,3
12502633,52008843,3
12502633,37898601,5
12502633,74710003,4
12502633,33613555,5
12502633,37465288,2
12502633,59978857,4
12502633,74884675,4
12502633,2048619,4
12502633,68440426,3
12502633,4899956,4
12502633,26134847,3
12502633,663724,4
12502633,66815951,4
12502633,79751015,5
12502633,3932782,5
12502633,35582835,5
12502633,63973574,2
12502633,16285701,5
12502633,53669433,5
12502633,27016609,3
12502633,83390248,4
12502633,4899956,3
12502633,17013562,5
12502633,75427816,5
12502633,38648458,5
12502633,29271455,4
12502633,82828962,5
12502633,19169294,5
12502633,78988561,3
12502633,26013884,4
12502633,75123992,5
12502633,9448801,4
12502633,34171348,5
12502633,48517952,4
12502633,39935960,5
12502633,34360129,5
12502633,16591737,5
12502633,255431,4
12502633,74133002,5
12502633,42643706,3
12502633,7907406,5
12502633,7907406,5
12502633,48457464,5
12502633,28547139,3
12502633,5112545,5
12502633,3392546,4
12502633,32806308,3
12502633,79291967,3
12502633,88948398,5
12502633,90566388,5
12502633,62382858,5
12502633,6312057,5
12502633,88216976,5
12502633,102218763,4
12502633,104809193,5
12502633,2993910,3
12502633,13020052,4
12502633,104838154,3
12502633,15741585,3
12502633,55127819,4
12502633,6755217,5
12502633,94801007,4
12502633,103830950,5
12502633,89471403,3
12502633,3091534,4
12502633,63648747,5
12502633,18837566,3
12502633,16795433,5
12502633,74892805,5
12502633,23377482,5
12502633,32215560,3
12502633,112351905,3
12502633,63006398,5
12502633,7009917,5
12502633,51823912,5
12502633,1345141,3
12502633,21136641,5
12502633,89852363,5
12502633,17458416,3
12502633,116071800,5
12502633,3558310,5
12502633,15243956,5
12502633,54756216,5
12502633,77113995,5
12502633,87345565,5
12502633,118191583,5
12502633,116237753,3
12502633,10474108,5
12502633,22825051,5
12502633,118926316,3
12502633,47806245,3
12502633,107556795,5
12502633,92700191,5
12502633,24068,3
12502633,107970068,3
12502633,7312657,5
12502633,50687961,3
12502633,72405581,5
12502633,36711350,5
12502633,119967265,3
12502633,95882569,3
12502633,98027145,3
12502633,87313915,5
12502633,23536248,4
12502633,51673338,5
12502633,95126929,2
12502633,107591255,5
12502633,69961638,4
12502633,91504112,5
12502633,92285714,2
12502633,54159573,2
12502633,5050073,4
12502633,36051765,2
12502633,2669591,5
12502633,77536236,3
12502633,117520009,5
12502633,13712715,3
12502633,26000394,3
12502633,106086101,4
12502633,83582384,5
12502633,111939539,3
12502633,127269733,5
12502633,31478330,3
12502633,38765962,5
12502633,106808669,5
12502633,24752609,3
12502633,7935614,3
12502633,13769427,3
12502633,106319316,3
12502633,128399105,3
12502633,130406908,5
12502633,120318959,5
12502633,942801,5
12502633,133449393,5
12502633,77306372,5
12502633,45298378,5
12502633,21259845,4
12502633,51512289,5
12502633,53412801,5
12502633,4995853,3
12502633,137648293,5
12502633,2103578,5
12502633,9541552,3
12502633,25960919,5
12502633,41808486,5
12502633,141260502,5
12502633,120207134,5
12502633,117012959,2
12502633,37605357,2
12502633,123255578,5
12502633,54379378,4
12502633,11354086,3
12502633,115107344,5
12502633,55967221,5
12502633,122508141,2
12502633,74697431,5
12502633,60764026,5
12502633,74513388,3
12502633,17039893,5
12502633,130480664,3
12502633,16435550,5
12502633,95484863,5
12502633,6080366,3
12502633,59818131,3
12502633,34855635,3
12502633,26706208,5
12502633,69265310,3
12502633,128106278,5
11993790,64219999,5
11993790,63291388,2
11993790,64471874,5
11993790,32597732,3
11993790,47489297,5
11993790,887279,5
11993790,32500909,5
11993790,52690324,5
11993790,4453336,5
11993790,69401949,5
11993790,29896345,5
11993790,66553999,5
11993790,43642186,5
11993790,369132,3
11993790,62775094,2
11993790,80228391,5
11993790,80228391,5
11993790,16999761,5
11993790,22626669,3
11993790,15929016,5
11993790,40758305,3
11993790,34151451,5
11993790,40575969,2
11993790,82251303,3
11993790,83563721,2
11993790,65363226,5
11993790,90952097,3
11993790,11854324,4
11993790,89253087,3
11993790,24520098,4
11993790,94098005,2
11993790,95627095,5
11993790,26392034,5
11993790,6919148,5
11993790,48127038,5
11993790,29173019,5
11993790,81636411,5
11993790,28437246,5
11993790,96360713,5
11993790,42106672,5
11993790,71163993,5
11993790,7971027,5
11993790,3753215,3
11993790,73678467,5
11993790,119369531,3
11993790,112365571,5
11993790,115248678,3
11993790,58037607,2
11993790,115166827,2
11993790,13503699,5
11993790,121047237,5
11993790,143232,5
11993790,21562659,5
11993790,25962147,3
11993790,110548031,3
11993790,118529101,3
11993790,26140032,2
11993790,131112909,4
11993790,21447176,5
11993790,43253706,5
11993790,24599062,5
11993790,15543559,3
11993790,21656947,5
11993790,130067171,2
11993790,113361335,5
11993790,138771303,5
11993790,3448013,3
11993790,90372509,5
11993790,6362678,5
11993790,18649044,5
11993790,140258495,5
11993790,23829520,5
11993790,131544590,5
11993790,141072483,3
11993790,147419726,3
11993790,143349386,2
11993790,20150062,5
13769949,37699329,5
13769949,17707106,5
13769949,10578876,3
14932930,4508448,4
14932930,58505608,5
14932930,5095486,3
14932930,42934264,4
14932930,2176074,5
14932930,20989317,5
14932930,74567730,4
14932930,35713407,3
14932930,9724382,4
14932930,20584027,5
14932930,18565845,5
14932930,4930633,4
14932930,25296885,5
14932930,7960174,3
14932930,6326748,3
14932930,100161849,5
14932930,9236180,4
14932930,11906927,3
14932930,109729373,5
14932930,98641647,4
14932930,97662837,2
14932930,95004748,4
14932930,1627513,5
14932930,24841967,3
14932930,31089729,5
14932930,16934348,4
14932930,8142237,3
14932930,119643732,5
14932930,55881523,5
14932930,9929847,3
14932930,710538,4
14932930,89527732,2
14932930,111073652,2
14932930,65154934,5
14932930,4362338,5
14932930,2022409,4
14932930,42270635,4
14932930,144271438,5
20180282,92575072,5
20180282,143964255,5
20180282,31569692,5
20180282,82526410,3
20180282,144913741,5
20180282,146787566,3
20180282,147266003,3
20180282,91048982,5
20180282,11883320,5
20180282,150669393,5
17239021,104512470,5
17239021,116702290,5
16527719,106067379,5
16527719,100262785,5
5708360,232997,5
6544638,17028711,2
6544638,22795719,5
6544638,7896755,5
6544638,767365,3
6544638,8119056,3
6544638,24030336,4
6544638,472278,4
6544638,13791089,3
6544638,17949350,5
6544638,49517546,4
6544638,12501233,4
6544638,106388061,5
8408768,6616333,3
15453273,55976861,3
15453273,108171105,5
16123003,38800979,5
16123003,101436114,5
